cluuq,HH_code,gps_latitude,gps_longitude,prov,dist,div,loc,locality,hh_grid,mini_grid,solar,exp_mnth,county,exp_annual,pw_final
4679_2,5340403011_09,0.500123374,35.7338555,Rift Valley,Baringo,Kabarnet,Kabarnet Mosop,U,1.00E+00,0.00E+00,0.00E+00,,Baringo,24300,1909.140869
4679_2,5340403011_03,0.500031721,35.7389678,Rift Valley,Baringo,Kabarnet,Kabarnet Mosop,U,1.00E+00,0.00E+00,0.00E+00,1350,Baringo,9500,1909.140869
4679_2,5340403011_12,0.500059318,35.7401669,Rift Valley,Baringo,Kabarnet,Kabarnet Mosop,U,1.00E+00,0.00E+00,0.00E+00,2770,Baringo,53000,1909.140869
4679_2,5340403011_05,0.500903933,35.7311515,Rift Valley,Baringo,Kabarnet,Kabarnet Mosop,U,1.00E+00,0.00E+00,1.00E+00,12800,Baringo,30000,1909.140869
4679_2,5340403011_02,0.499768463,35.7413786,Rift Valley,Baringo,Kabarnet,Kabarnet Mosop,U,1.00E+00,0.00E+00,0.00E+00,9500,Baringo,70100,1909.140869
4679_2,5340403011_11,0.4991295,35.7399564,Rift Valley,Baringo,Kabarnet,Kabarnet Mosop,U,1.00E+00,0.00E+00,0.00E+00,18000,Baringo,105500,1909.140869
4679_2,5340403011_13,0.499939539,35.7375366,Rift Valley,Baringo,Kabarnet,Kabarnet Mosop,U,1.00E+00,0.00E+00,0.00E+00,,Baringo,118500,1909.140869
4679_2,5340403011_08,0.499606172,35.7346941,Rift Valley,Baringo,Kabarnet,Kabarnet Mosop,U,0.00E+00,0.00E+00,1.00E+00,2000,Baringo,42000,1968.801514
46_30,8010401021_15,-1.290376331,36.8792647,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,460000,1474.216919
46_30,8010401021_22,-1.283817489,36.8808494,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,59500,1474.216919
46_30,8010401021_07,-1.289316809,36.8798976,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,309000,1474.216919
46_30,8010401021_19,-1.283363643,36.8821084,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,20900,Nairobi,92000,1474.216919
46_30,8010401021_11,-1.289422097,36.8799414,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,45200,Nairobi,281500,1474.216919
46_30,8010401021_10,-1.290209127,36.8796064,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,62850,Nairobi,110000,1474.216919
46_30,8010401021_14,-1.289571955,36.8789904,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,49000,Nairobi,227000,1474.216919
46_30,8010401021_16,-1.290001163,36.8809004,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,38100,Nairobi,110500,1474.216919
46_30,8010401021_24,-1.290466278,36.8800482,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,42500,Nairobi,66000,1474.216919
46_30,8010401021_02,-1.284022442,36.8826262,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,71100,Nairobi,281888,1474.216919
46_30,8010401021_21,-1.283921816,36.8807055,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,148000,1474.216919
46_30,8010401021_09,-1.288970038,36.8795508,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,65000,1474.216919
46_30,8010401021_12,-1.289032135,36.8800341,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,37700,Nairobi,207100,1474.216919
46_30,8010401021_13,-1.289407973,36.8786504,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,16700,Nairobi,85000,1474.216919
46_30,8010401021_23,-1.290438578,36.8806875,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,35500,Nairobi,122000,1474.216919
46_30,8010401021_08,-1.28910117,36.8793358,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,41500,1474.216919
46_30,8010401021_05,-1.283983591,36.8810138,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,16300,Nairobi,126500,1474.216919
46_30,8010401021_18,-1.283444016,36.8821329,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,31450,Nairobi,72000,1474.216919
46_30,8010401021_20,-1.283452564,36.8809633,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,375000,1474.216919
46_30,8010401021_04,-1.283505278,36.8810983,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,23550,Nairobi,10000,1474.216919
46_30,8010401021_17,-1.283577547,36.8806229,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,39900,Nairobi,172000,1474.216919
46_30,8010401021_03,-1.283283566,36.8819364,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,,Nairobi,11000,1474.216919
46_30,8010401021_01,-1.284104165,36.8822644,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,58600,Nairobi,309500,1474.216919
46_30,8010401021_06,-1.284316055,36.8809353,Nairobi,Nairobi East,Makadara,Makadara,U,1.00E+00,0.00E+00,0.00E+00,21488,Nairobi,298000,1474.216919
471_1,4050101021_04,-0.734163744,37.1516911,Central,Muranga North,Kiharu,Township,U,1.00E+00,0.00E+00,0.00E+00,,Muranga,117664,2381.410156
471_1,4050101021_07,-0.723674904,37.1566504,Central,Muranga North,Kiharu,Township,U,1.00E+00,0.00E+00,0.00E+00,4466,Muranga,6826,2381.410156
471_1,4050101021_08,-0.741400976,37.1673893,Central,Muranga North,Kiharu,Township,U,1.00E+00,0.00E+00,0.00E+00,6746,Muranga,12776,2381.410156
471_1,4050101021_09,-0.738951555,37.1724965,Central,Muranga North,Kiharu,Township,U,1.00E+00,0.00E+00,0.00E+00,8236,Muranga,33188,2381.410156
471_1,4050101021_12,-0.745013979,37.1693415,Central,Muranga North,Kiharu,Township,U,1.00E+00,0.00E+00,0.00E+00,11550,Muranga,13500,2381.410156
471_1,4050101021_10,-0.738150634,37.1577885,Central,Muranga North,Kiharu,Township,U,1.00E+00,0.00E+00,0.00E+00,,Muranga,2000,2381.410156
471_1,4050101021_03,-0.727646862,37.1665627,Central,Muranga North,Kiharu,Township,U,1.00E+00,0.00E+00,0.00E+00,5700,Muranga,13000,2381.410156
471_1,4050101021_02,-0.730902948,37.1581429,Central,Muranga North,Kiharu,Township,U,1.00E+00,0.00E+00,0.00E+00,5900,Muranga,11500,2381.410156
471_1,4050101021_05,-0.725021379,37.1706387,Central,Muranga North,Kiharu,Township,U,1.00E+00,0.00E+00,0.00E+00,,Muranga,13164,2381.410156
471_1,4050101021_11,-0.735457583,37.1709001,Central,Muranga North,Kiharu,Township,U,1.00E+00,0.00E+00,0.00E+00,7500,Muranga,28000,2381.410156
471_1,4050101021_01,-0.728281458,37.1556909,Central,Muranga North,Kiharu,Township,U,1.00E+00,0.00E+00,0.00E+00,7450,Muranga,22500,2381.410156
471_1,4050101021_06,-0.732090408,37.1641089,Central,Muranga North,Kiharu,Township,U,1.00E+00,0.00E+00,0.00E+00,7668,Muranga,16138,2381.410156
472_1,4050101031_03,-0.718873883,37.1415122,Central,Muranga North,Kiharu,Township,R,1.00E+00,0.00E+00,0.00E+00,9000,Muranga,10000,0
472_1,4050101031_06,-0.720299065,37.1414628,Central,Muranga North,Kiharu,Township,R,0.00E+00,0.00E+00,1.00E+00,,Muranga,11500,0
472_1,4050101031_09,-0.72199034,37.1415678,Central,Muranga North,Kiharu,Township,R,0.00E+00,0.00E+00,0.00E+00,,Muranga,12576,0
472_1,4050101031_11,-0.722746115,37.1410115,Central,Muranga North,Kiharu,Township,R,1.00E+00,0.00E+00,0.00E+00,,Muranga,10664,0
472_1,4050101031_08,-0.716543523,37.1451336,Central,Muranga North,Kiharu,Township,R,1.00E+00,0.00E+00,0.00E+00,7950,Muranga,17000,0
472_1,4050101031_04,-0.71603767,37.1452255,Central,Muranga North,Kiharu,Township,R,1.00E+00,0.00E+00,0.00E+00,6800,Muranga,29000,0
472_1,4050101031_12,-0.716807726,37.1441964,Central,Muranga North,Kiharu,Township,R,1.00E+00,0.00E+00,0.00E+00,,Muranga,9238,0
472_1,4050101031_05,-0.717840309,37.1415791,Central,Muranga North,Kiharu,Township,R,1.00E+00,0.00E+00,0.00E+00,5100,Muranga,14000,0
472_1,4050101031_02,-0.714807361,37.1446738,Central,Muranga North,Kiharu,Township,R,0.00E+00,0.00E+00,0.00E+00,,Muranga,4150,0
472_1,4050101031_01,-0.716605856,37.1428382,Central,Muranga North,Kiharu,Township,R,0.00E+00,0.00E+00,0.00E+00,,Muranga,2888,0
472_1,4050101031_07,-0.721505105,37.1427526,Central,Muranga North,Kiharu,Township,R,0.00E+00,0.00E+00,0.00E+00,,Muranga,9500,0
472_1,4050101031_10,-0.717341679,37.1416145,Central,Muranga North,Kiharu,Township,R,1.00E+00,0.00E+00,0.00E+00,,Muranga,40690,0
4834_2,5341704011_12,-0.036471487,35.8057649,Rift Valley,Koibatek,Esageri,Sabatia,R,0.00E+00,0.00E+00,1.00E+00,,Baringo,76300,2282.317871
4834_2,5341703021_02,-0.038295545,35.816009,Rift Valley,Koibatek,Esageri,Kiplombe,R,0.00E+00,0.00E+00,1.00E+00,,Baringo,13604,2282.317871
4834_2,5341704011_13,-0.036471487,35.8057649,Rift Valley,Koibatek,Esageri,Sabatia,R,0.00E+00,0.00E+00,1.00E+00,,Baringo,76300,2282.317871
4834_2,5341704011_06,-0.042184283,35.8096627,Rift Valley,Koibatek,Esageri,Sabatia,R,0.00E+00,0.00E+00,1.00E+00,,Baringo,48104,2282.317871
4834_2,5341704011_04,-0.035019203,35.8138621,Rift Valley,Koibatek,Esageri,Sabatia,R,0.00E+00,0.00E+00,1.00E+00,,Baringo,113000,2282.317871
4834_2,5341704011_11,-0.04216512,35.8102211,Rift Valley,Koibatek,Esageri,Sabatia,R,0.00E+00,0.00E+00,1.00E+00,,Baringo,7388,2282.317871
4834_2,5341704011_03,-0.035073141,35.8114201,Rift Valley,Koibatek,Esageri,Sabatia,R,0.00E+00,0.00E+00,1.00E+00,,Baringo,12500,2282.317871
4834_2,5341704011_10,-0.036663554,35.8147144,Rift Valley,Koibatek,Esageri,Sabatia,R,0.00E+00,0.00E+00,1.00E+00,,Baringo,61000,2282.317871
4834_2,5341704011_05,-0.038055783,35.8080206,Rift Valley,Koibatek,Esageri,Sabatia,R,0.00E+00,0.00E+00,1.00E+00,,Baringo,75000,2282.317871
4834_2,5341703021_01,-0.039017517,35.8157041,Rift Valley,Koibatek,Esageri,Kiplombe,R,0.00E+00,0.00E+00,1.00E+00,,Baringo,12500,2282.317871
